lastname,firstname,residentID,programID,name
Henderson,Nathan,81958230,DMT,Dermatology
Hendricks,Elisha,97631981,EMD,Emergency Medicine
Hendricks,Saige,47137467,ANT,Anesthesiology
Hendrix,Bryan,30051921,URO,Urology
Hendrix,Ellis,63653952,ANT,Anesthesiology
Hendrix,Rory,79613878,XXX,NOT_MATCHED
Hendrix,Sylvie,81126612,IMD,Internal Medicine
Hendrix,Thea,36280010,FMD,Family Medicine
Henry,Ayla,61864093,DRA,Diagnostic Radiology
Henry,Bo,28248977,PHF,Public Health and Preventive Family Medicine
Hensley,Estelle,38855781,FMD,Family Medicine
Hensley,Jeremiah,29012880,PHF,Public Health and Preventive Family Medicine
Hensley,Tucker,61435662,PMR,Physical Medicine & Rehabilitation
Henson,Braylee,85959452,FMD,Family Medicine
Henson,Damien,38088427,FMD,Family Medicine
Henson,Murphy,33311025,PSY,Psychiatry
Herman,Annie,84497169,FMD,Family Medicine
Herman,Demetrius,75958058,XXX,NOT_MATCHED
Herman,Dior,24281067,DMT,Dermatology
Herman,Savannah,90650231,FMD,Family Medicine
Hernandez,Belen,49200021,PDT,Pediatrics
Hernandez,Brynleigh,61567338,NRS,Neurosurgery
Hernandez,Elaina,82888486,ORS,Orthopedic Surgery
Hernandez,Lyla,50444269,ANT,Anesthesiology
Hernandez,Mitchell,21738294,FMD,Family Medicine
Hernandez,Yaretzi,98998446,OBG,Obstetrics and Gynecology
Hernandez,Yosef,38688923,IMD,Internal Medicine
Herrera,Abdullah,73804262,PSY,Psychiatry
Herrera,Amoura,12690931,FMD,Family Medicine
Herrera,Bronson,97879386,FMD,Family Medicine
Herrera,Enoch,17568539,IMD,Internal Medicine
Herrera,Kaiya,34004762,IMD,Internal Medicine
Herring,Anaya,72229398,IMD,Internal Medicine
Herring,Eliza,92038227,IMD,Internal Medicine
Herring,Kaleb,46552744,IMD,Internal Medicine
Herring,Sadie,12901594,DMP,Diagnostic and Molecular Pathology
Hess,Anya,69668507,IMD,Internal Medicine
Hess,August,14845192,OPH,Ophthalmology
Hess,Ayla,54142668,IMD,Internal Medicine
Hess,Cassandra,82646067,OBG,Obstetrics and Gynecology
Hess,Denisse,15067509,IMD,Internal Medicine
Hess,Philip,37457205,FMD,Family Medicine
Hester,Jase,71492723,FMD,Family Medicine
Hester,Kamilah,75541855,DRA,Diagnostic Radiology
Hester,Sienna,80008152,FMD,Family Medicine
Hickman,Frida,80635415,IMD,Internal Medicine
Hickman,Juliette,29775023,IMD,Internal Medicine
Hickman,Kelsey,41356228,FMD,Family Medicine
Hickman,Kenzo,83558793,FMD,Family Medicine
Hickman,Marianna,67575154,XXX,NOT_MATCHED
Hickman,Marie,54332335,FMD,Family Medicine
Hickman,Preston,50323632,FMD,Family Medicine
Hickman,Ramona,88743406,DCP,Diagnostic and Clinical Pathology
Hicks,Gabriella,75563793,FMD,Family Medicine
Hicks,Gordon,45854649,FMD,Family Medicine
Hicks,Hector,27284545,FMD,Family Medicine
Hicks,Hugo,84283193,PSY,Psychiatry
Hicks,Leslie,80840712,FMD,Family Medicine
Higgins,Alma,32501130,OBG,Obstetrics and Gynecology
Higgins,Lawrence,11556046,FMD,Family Medicine
Higgins,River,32537468,IMD,Internal Medicine
Hill,Edgar,54361291,GSU,General Surgery
Hill,Kace,74879896,FMD,Family Medicine
Hill,Khari,28420932,ANT,Anesthesiology
Hill,Lyra,49409197,FMD,Family Medicine
Hines,Aidan,46207391,FMD,Family Medicine
Hines,Martin,88915907,OTO,Otolaryngology - Head and Neck Surgery
Hines,Robin,65517205,FMD,Family Medicine
Hinton,Christina,73182698,FMD,Family Medicine
Hinton,Freya,95510647,FMD,Family Medicine
Hinton,Leah,66245903,PDT,Pediatrics
Hinton,Persephone,18642080,OBG,Obstetrics and Gynecology
Ho,Chelsea,39080668,XXX,NOT_MATCHED
Ho,Jaylin,20388699,FMD,Family Medicine
Ho,Khalid,87380700,OBG,Obstetrics and Gynecology
Hobbs,Harlow,61442416,FMD,Family Medicine
Hobbs,Jayleen,85936055,DRA,Diagnostic Radiology
Hobbs,Jaylin,19863202,FMD,Family Medicine
Hobbs,Leona,64306060,OBG,Obstetrics and Gynecology
Hobbs,Leonel,87431046,OBG,Obstetrics and Gynecology
Hobbs,Lia,54342730,FMD,Family Medicine
Hobbs,Maximiliano,34104368,PDT,Pediatrics
Hobbs,Natasha,53353400,IMD,Internal Medicine
Hobbs,Rayden,25776638,FMD,Family Medicine
Hobbs,Sierra,41419988,IMD,Internal Medicine
Hodge,Hayden,14045001,IMD,Internal Medicine
Hodge,Jaylah,21613100,PDT,Pediatrics
Hodges,Anne,50688493,FMD,Family Medicine
Hodges,Harold,50778438,DMT,Dermatology
Hodges,Scott,75745463,DRA,Diagnostic Radiology
Hodges,Wynter,98209783,FMD,Family Medicine
Hoffman,Anderson,41444700,IMD,Internal Medicine
Hoffman,August,99778095,GSU,General Surgery
Hoffman,Desmond,80882036,FMD,Family Medicine
Hoffman,Lawrence,35672336,DRA,Diagnostic Radiology
Hoffman,Nora,49086879,URO,Urology
Hoffman,Travis,97924997,FMD,Family Medicine
Hogan,Kiana,93288973,XXX,NOT_MATCHED
Hogan,Kyng,80354039,FMD,Family Medicine
Holland,Juelz,27538439,IMD,Internal Medicine
Holland,Princeton,87518693,NRP,Neurology - Pediatric
Holloway,Belle,20262214,FMD,Family Medicine
Holloway,Brendan,25210873,DRA,Diagnostic Radiology
Holloway,Seven,51008685,PDT,Pediatrics
Holmes,Cole,85549013,IMD,Internal Medicine
Holmes,Elise,32484495,XXX,NOT_MATCHED
Holmes,Felix,79556414,PSY,Psychiatry
Holmes,Liberty,70796373,IMD,Internal Medicine
Holt,Ayden,89428624,FMD,Family Medicine
Holt,Colette,98601857,FMD,Family Medicine
Holt,Landyn,86743457,DRA,Diagnostic Radiology
Hood,Paisley,76260616,IMD,Internal Medicine
Hoover,Antonio,19437016,XXX,NOT_MATCHED
Hoover,Elliot,13105704,PSY,Psychiatry
Hoover,Holland,90522859,PSY,Psychiatry
Hoover,Jamie,76217273,IMD,Internal Medicine
Hoover,Kobe,26612060,GSU,General Surgery
Hoover,Luella,48384355,FMD,Family Medicine
Hoover,Mabel,14538483,FMD,Family Medicine
Hoover,Madalynn,75189582,FMD,Family Medicine
Hoover,Solomon,29978361,FMD,Family Medicine
Hopkins,Payton,84603822,XXX,NOT_MATCHED
Horn,Charley,66568055,DMT,Dermatology
Horn,Jayceon,95200914,FMD,Family Medicine
Horn,Kenzie,11259969,URO,Urology
Horne,Ainsley,54220829,NRS,Neurosurgery
Horne,Emerson,99447291,IMD,Internal Medicine
Horne,Lucille,92880303,OPH,Ophthalmology
Horne,Mekhi,18459980,ANT,Anesthesiology
Horne,Nicholas,41262924,PDT,Pediatrics
Horne,Zariyah,98773786,FMD,Family Medicine
Horton,Alexandra,40706975,FMD,Family Medicine
Horton,Aydin,86361434,NRO,Neurology
House,Adley,20212182,FMD,Family Medicine
House,Iker,12640280,FMD,Family Medicine
House,Sylas,10340755,IMD,Internal Medicine
Houston,Anna,31923514,IMD,Internal Medicine
Houston,Blair,33477615,PSY,Psychiatry
Houston,Brock,81875165,FMD,Family Medicine
Houston,Frankie,90090343,ANT,Anesthesiology
Houston,Kellen,53690076,IMD,Internal Medicine
Houston,Kylan,80528376,XXX,NOT_MATCHED
Houston,Lauren,23259728,FMD,Family Medicine
Houston,Nova,73132974,IMD,Internal Medicine
Houston,Ryann,67882219,FMD,Family Medicine
Howard,Connor,65631248,PDT,Pediatrics
Howard,Juliana,66838063,FMD,Family Medicine
Howard,Scarlet,66784283,FMD,Family Medicine
Howard,Zaid,92457848,IMD,Internal Medicine
Howe,Haven,31148107,FMD,Family Medicine
Howe,Nikolai,94762032,XXX,NOT_MATCHED
Howe,Quinn,81686754,IMD,Internal Medicine
Howe,Yahir,61419690,XXX,NOT_MATCHED
Howe,Zayden,73599081,GSU,General Surgery
Howell,Clementine,50036597,FMD,Family Medicine
Howell,Kyng,84778250,FMD,Family Medicine
Howell,Nixon,49028907,FMD,Family Medicine
Huang,Allan,25842927,OPH,Ophthalmology
Huang,Marina,70066350,XXX,NOT_MATCHED
Huang,Reina,95715743,FMD,Family Medicine
Huang,Simon,99527504,FMD,Family Medicine
Huang,Wyatt,43950637,IMD,Internal Medicine
Hubbard,Brynn,59314969,XXX,NOT_MATCHED
Hubbard,Chandler,58103206,FMD,Family Medicine
Hubbard,Dangelo,92098501,URO,Urology
Hubbard,Judah,42284915,FMD,Family Medicine
Hubbard,Kylo,31737624,PDT,Pediatrics
Hubbard,Parker,45960582,FMD,Family Medicine
Huber,Aryan,38158040,FMD,Family Medicine
Huber,Aspen,57537307,DMP,Diagnostic and Molecular Pathology
Huber,Elliot,50670351,PSY,Psychiatry
Hudson,Hamza,66963369,FMD,Family Medicine
Hudson,Koa,66666789,VSU,Vascular Surgery
Hudson,Miles,67386146,DMP,Diagnostic and Molecular Pathology
Hudson,Ocean,19857757,IMD,Internal Medicine
Hudson,Skylar,36607830,EMD,Emergency Medicine
Huerta,Antonio,92911477,XXX,NOT_MATCHED
Huerta,Henley,82019013,GSU,General Surgery
Huerta,Joy,72392856,DMT,Dermatology
Huerta,Mercy,50721979,FMD,Family Medicine
Huff,Alia,52300095,ANT,Anesthesiology
Huff,Kamila,22221329,ANT,Anesthesiology
Huff,Vivienne,39384563,FMD,Family Medicine
Huffman,Edward,63679455,FMD,Family Medicine
Huffman,Gael,97772419,PSY,Psychiatry
Huffman,Gavin,56562284,PSY,Psychiatry
Huffman,Kaliyah,28672550,EMD,Emergency Medicine
Huffman,Kaysen,93004497,NRO,Neurology
Huffman,Khalid,98240613,FMD,Family Medicine
Huffman,Lorelei,84049423,FMD,Family Medicine
Huffman,Waylon,81927557,FMD,Family Medicine
Hull,Myra,35780738,GSU,General Surgery
Hull,Sarah,22519899,PDT,Pediatrics
Humphrey,Conner,48530406,FMD,Family Medicine
Humphrey,Iker,98161016,IMD,Internal Medicine
Humphrey,Jayleen,13454936,XXX,NOT_MATCHED
Humphrey,Saige,57446705,ANT,Anesthesiology
Hunt,Addilynn,70099148,XXX,NOT_MATCHED
Hunter,Harrison,74165303,PSY,Psychiatry
Hunter,Leanna,90971827,DRA,Diagnostic Radiology
Hurley,Ivy,46612514,XXX,NOT_MATCHED
Hurley,Reese,24588977,XXX,NOT_MATCHED
Hurst,Gatlin,20686489,FMD,Family Medicine
Hurst,Hayes,16630231,IMD,Internal Medicine
Hurst,Titus,79909842,FMD,Family Medicine
Hutchinson,Cassandra,58646630,NMD,Nuclear Medicine
Hutchinson,Castiel,90280549,FMD,Family Medicine
Hutchinson,Dominic,97189407,FMD,Family Medicine
Huynh,Aleah,43669109,FMD,Family Medicine
Huynh,Aubree,18528052,FMD,Family Medicine
Huynh,Hana,74990386,IMD,Internal Medicine
Huynh,Kayson,92403345,FMD,Family Medicine
Huynh,Mohamed,34300222,ANT,Anesthesiology
Ibarra,Margo,15078751,FMD,Family Medicine
Ibarra,Maurice,83076451,FMD,Family Medicine
Ibarra,Valentin,50775742,FMD,Family Medicine
Ingram,Jovanni,53235002,PSU,Plastic Surgery
Jackson,Aries,46839112,FMD,Family Medicine
Jackson,Danielle,36473036,FMD,Family Medicine
Jackson,Hudson,51303433,PSY,Psychiatry
Jackson,Kallie,74715541,IMD,Internal Medicine
Jackson,Karson,91811601,FMD,Family Medicine
Jackson,Reid,55957040,FMD,Family Medicine
Jackson,Vanessa,66114732,OBG,Obstetrics and Gynecology
Jacobs,Diego,79553881,IMD,Internal Medicine
Jacobs,Harlan,65188352,FMD,Family Medicine
Jacobs,Kamiyah,50290863,FMD,Family Medicine
Jacobson,Abdullah,72678478,FMD,Family Medicine
Jacobson,Cameron,77616352,FMD,Family Medicine
Jacobson,Danielle,16322398,FMD,Family Medicine
James,Ahmed,40276679,FMD,Family Medicine
James,Ana,75758682,PDT,Pediatrics
James,Camilo,91475882,XXX,NOT_MATCHED
James,Colin,87269541,FMD,Family Medicine
James,Dallas,85829813,FMD,Family Medicine
James,Faith,40079935,XXX,NOT_MATCHED
James,Gerald,30812591,FMD,Family Medicine
James,Hassan,51299517,FMD,Family Medicine
James,Owen,65152902,FMD,Family Medicine
James,Reyna,95000024,FMD,Family Medicine
James,Solomon,31022921,IMD,Internal Medicine
James,Tiffany,29634207,FMD,Family Medicine
Jaramillo,Alessandra,86023051,FMD,Family Medicine
Jaramillo,Aliana,39908679,DRA,Diagnostic Radiology
Jaramillo,Antonella,71018040,PMR,Physical Medicine & Rehabilitation
Jaramillo,Dakari,80114488,PSY,Psychiatry
Jaramillo,Marlon,10346526,ORS,Orthopedic Surgery
Jarvis,Laney,61619992,FMD,Family Medicine
Jarvis,Ryleigh,54517779,IMD,Internal Medicine
Jarvis,Zev,22669952,FMD,Family Medicine
Jefferson,Dion,77716262,FMD,Family Medicine
Jefferson,Nyla,82384645,IMD,Internal Medicine
Jenkins,Ethan,94768176,DMP,Diagnostic and Molecular Pathology
Jenkins,Leo,23979489,IMD,Internal Medicine
Jennings,Reid,76635899,PDT,Pediatrics
Jennings,Sarah,80793698,FMD,Family Medicine
Jennings,Talon,89291678,FMD,Family Medicine
Jennings,Yareli,68080820,EMD,Emergency Medicine
Jensen,Amaia,45242202,IMD,Internal Medicine
Jensen,Briar,30851446,IMD,Internal Medicine
Jensen,Brylee,93948042,FMD,Family Medicine
Jensen,Jayda,94049018,FMD,Family Medicine
Jensen,Messiah,57808736,OPH,Ophthalmology
Jensen,Miranda,29786240,FMD,Family Medicine
Jimenez,Bianca,61979289,IMD,Internal Medicine
Jimenez,Fisher,72937570,PDT,Pediatrics
Jimenez,Flora,48038594,FMD,Family Medicine
Jimenez,Leslie,48348057,FMD,Family Medicine
Johns,Anika,13330010,PMR,Physical Medicine & Rehabilitation
Johns,Augustine,76475484,CSU,Cardiac Surgery
Johns,Edison,28746869,FMD,Family Medicine
Johns,Emily,86922543,IMD,Internal Medicine
Johns,Oakley,24292678,PSY,Psychiatry
Johns,Rosalyn,60136218,NMD,Nuclear Medicine
Johnson,Ari,47431628,XXX,NOT_MATCHED
Johnson,Reese,41013908,OTO,Otolaryngology - Head and Neck Surgery
Johnston,Aniyah,23582275,FMD,Family Medicine
Johnston,Hadley,28721199,ANT,Anesthesiology
Johnston,Kingston,32418902,IMD,Internal Medicine
Johnston,Nathaniel,86909029,FMD,Family Medicine
Johnston,Royce,88968838,FMD,Family Medicine
Jones,Giavanna,74860207,FMD,Family Medicine
Jones,Greta,25327339,FMD,Family Medicine
Jones,Jaziel,49733169,MGG,Medical Genetics and Genomics
Jones,Jude,19572593,PDT,Pediatrics
Jordan,Abigail,33955815,IMD,Internal Medicine
Jordan,Blaine,40252278,ANT,Anesthesiology
Jordan,Mathias,93087566,XXX,NOT_MATCHED
Jordan,Pablo,81151424,XXX,NOT_MATCHED
Jordan,Rachel,50796754,FMD,Family Medicine
Juarez,Armani,22965341,OTO,Otolaryngology - Head and Neck Surgery
Juarez,Crosby,11032286,PSY,Psychiatry
Juarez,Rocco,37681090,FMD,Family Medicine
Juarez,Wallace,58645875,EMD,Emergency Medicine
Kane,Henley,17275689,FMD,Family Medicine
Kane,Milani,39621448,PDT,Pediatrics
Kane,Sadie,75545653,OBG,Obstetrics and Gynecology
Kaur,Adalynn,39866509,IMD,Internal Medicine
Kaur,Demetrius,40443947,VSU,Vascular Surgery
Kaur,Kali,34191712,PSY,Psychiatry
Kaur,Kamari,55347176,NRO,Neurology
Kaur,Marcos,97286336,FMD,Family Medicine
Kaur,Saul,13418888,PDT,Pediatrics
Kaur,Zaylee,25102267,XXX,NOT_MATCHED
Keith,Aleah,40282168,PSY,Psychiatry
Keith,Jayleen,52474964,PSY,Psychiatry
Keller,Jessica,88750317,FMD,Family Medicine
Keller,Levi,34357684,FMD,Family Medicine
Keller,Marcos,78080925,FMD,Family Medicine
Keller,Nevaeh,58097228,FMD,Family Medicine
Kelley,Daisy,31930685,XXX,NOT_MATCHED
Kelley,Della,39820370,IMD,Internal Medicine
Kelley,Donovan,66647389,DMP,Diagnostic and Molecular Pathology
Kelley,Emery,34702639,FMD,Family Medicine
Kelley,Kai,57285692,EMD,Emergency Medicine
Kelley,Lian,46930109,FMD,Family Medicine
Kelley,Rafael,21409744,EMD,Emergency Medicine
Kelley,Ricardo,55761739,FMD,Family Medicine
Kelley,Van,40575177,OPH,Ophthalmology
Kelly,Ana,34998885,ANT,Anesthesiology
Kelly,Bridger,61162990,FMD,Family Medicine
Kelly,Ensley,35561745,XXX,NOT_MATCHED
Kelly,Estelle,83878035,IMD,Internal Medicine
Kemp,Jett,30009054,FMD,Family Medicine
Kemp,Tobias,45920384,FMD,Family Medicine
Kennedy,Alondra,58982885,OBG,Obstetrics and Gynecology
Kennedy,Dexter,17461779,XXX,NOT_MATCHED
Kennedy,Giana,18002206,FMD,Family Medicine
Kennedy,Kendall,42030403,IMD,Internal Medicine
Kennedy,Marina,64809832,FMD,Family Medicine
Kent,Donald,77089081,FMD,Family Medicine
Kent,Lawrence,62516896,FMD,Family Medicine
Kent,Leonardo,29284960,FMD,Family Medicine
Kent,Mckenna,50943481,FMD,Family Medicine
Kent,Owen,85468557,FMD,Family Medicine
Kent,Viviana,18829071,FMD,Family Medicine
Kent,Zaiden,58815817,FMD,Family Medicine
Kent,Zaria,54575168,FMD,Family Medicine
Kerr,Henley,27167626,XXX,NOT_MATCHED
Khan,Aurelia,39150014,DRA,Diagnostic Radiology
Khan,Eddie,66016218,XXX,NOT_MATCHED
Khan,Moises,67260180,NRO,Neurology
Kim,Damien,22251663,XXX,NOT_MATCHED
Kim,Jack,75252683,FMD,Family Medicine
Kim,Jimmy,55060087,FMD,Family Medicine
Kim,Matilda,19645539,OBG,Obstetrics and Gynecology
Kim,Milan,83637630,FMD,Family Medicine
King,Aubriella,25557281,IMD,Internal Medicine
King,Callie,59775756,OPH,Ophthalmology
King,Jaxson,74405580,EMD,Emergency Medicine
King,Malik,73558012,OPH,Ophthalmology
King,Zev,51583434,FMD,Family Medicine
Kirby,Austin,48758704,FMD,Family Medicine
Kirby,Autumn,19435541,IMD,Internal Medicine
Kirby,Beau,94571912,IMD,Internal Medicine
Kirby,Carter,84716762,IMD,Internal Medicine
Kirby,Haven,92913974,PSY,Psychiatry
Kirby,Lorenzo,89641130,XXX,NOT_MATCHED
Kirby,Peyton,98528800,DRA,Diagnostic Radiology
Kirk,Abigail,87591454,XXX,NOT_MATCHED
Kirk,Julio,16556277,GSU,General Surgery
Kirk,Morgan,70287211,FMD,Family Medicine
Klein,Amiyah,58753774,FMD,Family Medicine
Kline,Aria,44415654,NRS,Neurosurgery
Kline,Jakobe,37505533,URO,Urology
Kline,Karter,57281630,FMD,Family Medicine
Kline,Lina,24374122,IMD,Internal Medicine
Kline,Marilyn,95023429,NRO,Neurology
Kline,Zaylee,55121147,FMD,Family Medicine
Knapp,Annabella,22495136,NRO,Neurology
Knapp,Felipe,82447030,XXX,NOT_MATCHED
Knapp,Frederick,39240850,EMD,Emergency Medicine
Knapp,Jade,75358634,FMD,Family Medicine
Knight,Addilyn,22007466,FMD,Family Medicine
Knight,Noemi,97232246,IMD,Internal Medicine
Knight,Sutton,14505914,FMD,Family Medicine
Knox,Aya,84728389,URO,Urology
Knox,Brycen,22056011,FMD,Family Medicine
Knox,Dean,24087996,FMD,Family Medicine
Knox,Oakley,65841875,PSY,Psychiatry
Knox,Salem,46118773,PDT,Pediatrics
Koch,Camila,20093913,IMD,Internal Medicine
Koch,Dream,82260688,FMD,Family Medicine
Koch,Elina,23987591,FMD,Family Medicine
Koch,Miller,34539393,FMD,Family Medicine
Kramer,Ayleen,40786719,FMD,Family Medicine
Kramer,Camila,99214326,FMD,Family Medicine
Kramer,Lacey,78145650,GSU,General Surgery
Kramer,Seven,76653548,FMD,Family Medicine
Krueger,Fernanda,26767943,PDT,Pediatrics
Krueger,Jaziel,59162676,FMD,Family Medicine
Krueger,Pablo,15764658,IMD,Internal Medicine
Krueger,Westin,25814709,IMD,Internal Medicine
Krueger,Wilson,50562299,IMD,Internal Medicine
Lam,Banks,34559017,EMD,Emergency Medicine
Lamb,Chris,70974454,XXX,NOT_MATCHED
Lamb,Collins,79752386,ANT,Anesthesiology
Lamb,Rylee,58859317,FMD,Family Medicine
Lamb,Valery,33991744,URO,Urology
Lambert,Irene,31937973,PSY,Psychiatry
Landry,Atlas,18995693,PSY,Psychiatry
Landry,Kora,84607386,FMD,Family Medicine
Landry,Matteo,51015150,FMD,Family Medicine
Landry,Milo,87960155,FMD,Family Medicine
Landry,Raylan,27236248,FMD,Family Medicine
Lane,Jaylee,70146993,IMD,Internal Medicine
Lane,Jolene,56941642,IMD,Internal Medicine
Lane,Justice,83779814,FMD,Family Medicine
Lang,Adriana,60642025,IMD,Internal Medicine
Lang,Eliseo,73318115,DRA,Diagnostic Radiology
Lara,Alijah,88903057,ROC,Radiation Oncology
Lara,Celia,40128853,XXX,NOT_MATCHED
Lara,Drew,45481605,FMD,Family Medicine
Lara,Eva,97651214,FMD,Family Medicine
Lara,Opal,31711282,PDT,Pediatrics
Larsen,Emmalynn,82084528,PSY,Psychiatry
Larsen,Melody,17179240,FMD,Family Medicine
Larson,Addilyn,54291305,FMD,Family Medicine
Larson,Antonio,58329414,NRS,Neurosurgery
Larson,Bridget,10957448,FMD,Family Medicine
Larson,Brielle,43781173,FMD,Family Medicine
Larson,Henrik,62797278,FMD,Family Medicine
Larson,Mauricio,61039943,IMD,Internal Medicine
Larson,Myla,60948011,IMD,Internal Medicine
Larson,Peyton,41736376,XXX,NOT_MATCHED
Larson,Zayne,77379269,PSU,Plastic Surgery
Lawrence,Addilynn,71504725,IMD,Internal Medicine
Lawrence,Anakin,88552507,FMD,Family Medicine
Lawrence,Carly,55743963,FMD,Family Medicine
Lawrence,Ethan,14002996,FMD,Family Medicine
Lawrence,Jaxx,96502868,GSU,General Surgery
Lawrence,Madelyn,36138570,XXX,NOT_MATCHED
Lawson,Aidan,96341922,FMD,Family Medicine
Lawson,Brooklyn,23760599,DRA,Diagnostic Radiology
Lawson,Brynlee,36729237,FMD,Family Medicine
Lawson,Daisy,66843216,XXX,NOT_MATCHED
Lawson,Finn,98841902,GSU,General Surgery
Lawson,Jameson,92697217,PDT,Pediatrics
Lawson,London,64588131,FMD,Family Medicine
Lawson,Violeta,35790292,PMR,Physical Medicine & Rehabilitation
Le,Daphne,42345338,NMD,Nuclear Medicine
Le,Dominick,17692399,FMD,Family Medicine
Le,Faye,91460404,FMD,Family Medicine
Le,Kimora,25569634,EMD,Emergency Medicine
Le,Zavier,61177420,XXX,NOT_MATCHED
Leach,Blaine,92794760,GSU,General Surgery
Leach,Dillon,82892559,DRA,Diagnostic Radiology
Leach,Giuliana,99670115,FMD,Family Medicine
Leach,Maeve,33953240,FMD,Family Medicine
Leach,Trace,27445784,XXX,NOT_MATCHED
Leal,Aden,22344217,IMD,Internal Medicine
Leal,Edwin,97129074,FMD,Family Medicine
Leal,Leia,33494761,OPH,Ophthalmology
Leblanc,Curtis,30900591,PDT,Pediatrics
Leblanc,Harmoni,65330622,FMD,Family Medicine
Lee,Aziel,38412271,ANT,Anesthesiology
Lee,Denver,74438631,XXX,NOT_MATCHED
Lee,Dion,59016290,PSU,Plastic Surgery
Lee,Princess,64861798,URO,Urology
Leon,Lillie,42702215,PDT,Pediatrics
Leon,Martha,51909666,FMD,Family Medicine
Leon,Sadie,34623189,FMD,Family Medicine
Leonard,Anya,59467923,IMD,Internal Medicine
Leonard,Grace,33513453,XXX,NOT_MATCHED
Leonard,Margot,83682970,EMD,Emergency Medicine
Lester,Anakin,88690867,FMD,Family Medicine
Lester,Bennett,55036389,FMD,Family Medicine
Lester,Marilyn,94987864,FMD,Family Medicine
Lester,Moises,43543324,FMD,Family Medicine
Levy,Eve,72133516,MGG,Medical Genetics and Genomics
Levy,Journee,63278172,PDT,Pediatrics
Levy,Landyn,69182046,IMD,Internal Medicine
Levy,Memphis,93535980,FMD,Family Medicine
Lewis,Laylah,91380695,FMD,Family Medicine
Lewis,Rodrigo,96379848,XXX,NOT_MATCHED
Lewis,Sophie,62628073,PSY,Psychiatry
Lewis,Veronica,35203513,FMD,Family Medicine
Li,Gavin,79376612,FMD,Family Medicine
Lim,Caleb,15177030,PSY,Psychiatry
Lim,Skylar,90500721,NRO,Neurology
Lim,Wayne,87352740,FMD,Family Medicine
Lin,Colson,46562167,EMD,Emergency Medicine
Lin,Ishaan,35475867,FME,Family Medicine integrated Emergency Medicine
Lindsey,Blake,44226380,IMD,Internal Medicine
Lindsey,Brynleigh,68526935,FMD,Family Medicine
Lindsey,Katalina,59638395,ORS,Orthopedic Surgery
Lindsey,Leonardo,18973478,XXX,NOT_MATCHED
Lindsey,Rylee,23710129,FMD,Family Medicine
Lindsey,Samson,46892530,EMD,Emergency Medicine
Lindsey,Thalia,12357612,IMD,Internal Medicine
Little,Jamari,10248855,IMD,Internal Medicine
Little,Jovanni,27343509,FMD,Family Medicine
Little,Penny,80045564,PDT,Pediatrics
Liu,Ayleen,69890023,FMD,Family Medicine
Liu,Eleanor,98603899,GSU,General Surgery
Liu,Nolan,67081621,PDT,Pediatrics
Liu,Parker,18954174,OBG,Obstetrics and Gynecology
Livingston,Coen,87306096,ORS,Orthopedic Surgery
Livingston,Colton,51603002,ANT,Anesthesiology
Livingston,Ephraim,11909285,GSU,General Surgery
Lloyd,Kara,15748939,XXX,NOT_MATCHED
Lloyd,Kobe,49886346,FMD,Family Medicine
Logan,Grey,25085371,IMD,Internal Medicine
Logan,Hallie,19491159,FMD,Family Medicine
Logan,Maria,30116252,PSY,Psychiatry
Logan,Murphy,34330878,OPH,Ophthalmology
Logan,Zayd,97928077,FMD,Family Medicine
Long,Alaina,18644828,FMD,Family Medicine
Long,Ila,51802875,FMD,Family Medicine
Long,Jamison,44758896,DRA,Diagnostic Radiology
Long,Zola,61564871,FMD,Family Medicine
Lopez,Ari,17087863,FMD,Family Medicine
Lopez,Mateo,10834485,OTO,Otolaryngology - Head and Neck Surgery
Lopez,Mila,87862532,ROC,Radiation Oncology
Lopez,Paris,71406885,OBG,Obstetrics and Gynecology
Love,Aden,74681956,IMD,Internal Medicine
Love,Atreus,98656586,FMD,Family Medicine
Love,Boone,80181804,EMD,Emergency Medicine
Love,Carl,45797260,ORS,Orthopedic Surgery
Love,Cynthia,82280385,FMD,Family Medicine
Love,Elena,60054766,IMD,Internal Medicine
Love,Mya,41179601,EMD,Emergency Medicine
Lowe,Elias,71157824,PHP,Public Health and Preventive Medicine
Lowe,Holly,20642634,PSY,Psychiatry
Lowe,Kylie,31925678,FMD,Family Medicine
Lowery,Eddie,93393116,ANT,Anesthesiology
Lowery,Hayes,58460278,FMD,Family Medicine
Lowery,Kyson,13416910,IMD,Internal Medicine
Lowery,Troy,49927959,ANT,Anesthesiology
Lozano,Aurelia,98588708,NRS,Neurosurgery
Lozano,Mae,85145180,XXX,NOT_MATCHED
Lu,Dion,63523997,IMD,Internal Medicine
Lu,Elodie,57958429,PSY,Psychiatry
Lu,Jaime,40187873,FMD,Family Medicine
Lu,Ramon,85835362,FMD,Family Medicine
Lu,Raymond,19091039,FMD,Family Medicine
Lu,Rocco,23873733,FMD,Family Medicine
Lucas,Adelina,48550696,OBG,Obstetrics and Gynecology
Lucas,Ellis,53011534,FMD,Family Medicine
Lucas,Francesca,60495817,FMD,Family Medicine
Lucas,Juliana,13647853,FMD,Family Medicine
Lucero,Aliyah,65657854,FMD,Family Medicine
Lucero,Destiny,54559667,FMD,Family Medicine
Lucero,Eliel,88147585,XXX,NOT_MATCHED
Lucero,Lochlan,72027627,FMD,Family Medicine
Lucero,Zaria,44615959,IMD,Internal Medicine
